date,debit_th,hm,a_exploitation_h,a_externe_h,arrets_decide_h,a_maint_subie_h,a_maint_planifie_h,temps_ouverture_h,oee,trg,td,taux_panne,production_totale_t,production_mc_t,production_mp_t,production_bg10_t,debit_par_four_th,humidite_entree_pct,humidite_sortie_mc_pct,humidite_sortie_mp_pct,humidite_sortie_bg10_pct,hm_four_1_h,hm_four_2_h,hm_four_3_h,hm_four_4_h,hm_four_5_h,hm_four_6_h,hm_four_7_h,hm_four_8_h,cs_gaz_nm3t,cs_gazoline_kgt,cs_fuel_kgt,conso_energie_kcalt,qualite_traitee_******,qualite_traitee_BG10,qualite_traitee_BG10/MC,qualite_traitee_BG10/MC/BG10,qualite_traitee_BG10/MP,qualite_traitee_MC,qualite_traitee_MC ,qualite_traitee_MC /MP,qualite_traitee_MC /low cd,qualite_traitee_MC Low cd,qualite_traitee_MC/BG10,qualite_traitee_MC/BG22,qualite_traitee_MC/BG22/MP,qualite_traitee_MC/MP,qualite_traitee_MC/MP/BG10,qualite_traitee_MC/MP/BG22,qualite_traitee_MC/MP/MC Low cd,qualite_traitee_MP,qualite_traitee_MP/BG22,qualite_traitee_MP/MC,qualite_traitee_MP/MC Low cd,qualite_traitee_MP/MC/BG10
2026-03-12,372.0,17.17,0.0,6.83,0.0,0.0,0.0,24.0,0.7153,0.6652,1.0,0.0,6386.0,4000.0,2386.0,0.0,46.5,0.1655,0.0351,0.0559,0.0,23.083333333333336,22.916666666666668,22.916666666666668,23.000000000000004,22.5,0.0,0.0,22.916666666666668,12.897360565962348,11.40761035007611,11.2147342995169,128036.82649545884,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-03-13,413.0,19.42,0.0,4.58,0.0,0.0,0.0,24.0,0.809,0.836,1.0,0.0,8026.0,2160.0,2620.0,3246.0,51.669527896995696,0.1554,0.0357,0.055,0.0357,22.250000000000004,22.250000000000004,22.250000000000004,22.166666666666668,22.166666666666668,19.166666666666668,3.0,22.083333333333332,11.527125713098645,10.428090225563913,10.36148583174277,108334.8180912036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-14,364.0,22.33,0.5,0.75,0.0,0.42,0.0,24.0,0.9306,0.847,0.9826,0.0174,8131.0,5040.0,3091.0,0.0,45.50932835820896,0.1664,0.0353,0.0556,0.0,23.083333333333336,22.916666666666668,21.833333333333336,23.000000000000004,22.333333333333336,21.666666666666668,20.916666666666668,22.916666666666668,13.708370388815768,12.056852173913047,12.792753539019959,129954.02465871356,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-03-15,357.0,22.42,0.83,0.75,0.0,0.0,0.0,24.0,0.934,0.8343,1.0,0.0,8009.0,5680.0,2329.0,0.0,44.65985130111524,0.163,0.0357,0.0554,0.0,22.333333333333336,22.916666666666668,23.000000000000004,22.583333333333336,22.833333333333332,21.166666666666668,21.583333333333336,22.916666666666668,13.561102134535249,11.944256876401836,11.791492063492067,126160.71432138843,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-03-16,333.0,20.75,1.83,0.75,0.0,0.67,0.0,24.0,0.8646,0.7198,0.9722,0.0278,6910.0,6910.0,0.0,0.0,41.62650602409638,0.1654,0.0352,0.0,0.0,22.0,21.916666666666668,21.25,21.666666666666668,21.0,18.916666666666668,17.666666666666668,21.583333333333336,13.463006177076183,12.424150246305421,12.219555825981136,128448.16917510856,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-03-17,382.0,10.17,0.0,13.83,0.0,0.0,0.0,24.0,0.4236,0.4049,1.0,0.0,3887.0,3887.0,0.0,0.0,47.79098360655737,0.1621,0.0349,0.0,0.0,20.583333333333332,20.416666666666668,20.166666666666668,20.166666666666668,0.0,0.0,0.0,0.0,11.901723694365835,0.0,0.0,110126.64934396707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-18,341.0,22.0,1.25,0.75,0.0,0.0,0.0,24.0,0.9167,0.7813,1.0,0.0,7500.0,7500.0,0.0,0.0,42.61363636363637,0.168,0.0347,0.0,0.0,22.916666666666668,23.000000000000004,22.916666666666668,22.5,21.666666666666668,20.5,20.5,22.0,14.929334465650562,12.193947973159293,12.804729315628192,136375.67066666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-19,334.0,20.25,2.0,0.75,0.0,1.0,0.0,24.0,0.8438,0.7036,0.9583,0.0417,6755.0,6755.0,0.0,0.0,41.697530864197525,0.1715,0.0353,0.0,0.0,21.666666666666668,21.0,21.500000000000004,19.166666666666668,19.166666666666668,19.5,19.666666666666668,20.333333333333336,14.889472177149951,13.636290352677738,13.208521110860243,141350.43760177647,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-20,317.0,15.5,4.5,4.0,0.0,0.0,0.0,24.0,0.6458,0.5116,1.0,0.0,4911.0,4911.0,0.0,0.0,39.604838709677416,0.1788,0.0358,0.0,0.0,16.000000000000004,16.000000000000004,16.000000000000004,15.666666666666664,15.666666666666664,14.666666666666668,14.333333333333336,15.666666666666664,15.911970843846369,13.841747747747753,13.889017094017062,148335.8441254327,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-21,323.0,22.5,0.92,0.0,0.0,0.58,0.0,24.0,0.9375,0.7572,0.9757,0.0243,7269.0,7269.0,0.0,0.0,40.38333333333333,0.1779,0.0355,0.0,0.0,23.5,23.5,23.000000000000004,22.416666666666668,21.583333333333336,22.0,21.583333333333336,22.416666666666668,14.910535169708805,14.62811238730635,12.799922519032384,142630.77060118312,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-22,317.0,22.08,0.92,1.0,0.0,0.0,0.0,24.0,0.9201,0.7282,1.0,0.0,6991.0,6991.0,0.0,0.0,39.571698113207546,0.1783,0.0362,0.0,0.0,23.000000000000004,22.666666666666668,22.333333333333336,22.166666666666668,21.666666666666668,21.083333333333336,21.666666666666668,22.083333333333332,15.69639136809074,14.266751269035522,14.833913711115514,152430.04849091687,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-23,379.0,22.5,1.5,0.0,0.0,0.0,0.0,24.0,0.9375,0.8882,1.0,0.0,8527.0,4607.0,0.0,3920.0,47.37222222222221,0.1686,0.0371,0.0,0.0371,23.833333333333336,23.166666666666668,23.166666666666668,22.666666666666668,23.000000000000004,22.5,18.583333333333336,23.083333333333336,12.144133624771275,11.801637560835964,11.38953405675744,118930.02169578987,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2026-03-24,354.0,21.0,1.0,2.0,0.0,0.0,0.0,24.0,0.875,0.7743,1.0,0.0,7433.0,4313.0,0.0,3120.0,44.24404761904762,0.1676,0.036,0.0,0.036,21.666666666666668,22.0,22.0,21.500000000000004,21.166666666666668,20.000000000000004,18.0,21.666666666666668,13.103315545446595,12.394688588007742,11.382435942435938,124448.6258576618,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2026-03-25,375.0,22.33,1.0,0.0,0.0,0.0,0.67,24.0,0.9306,0.8732,0.9722,0.0,8383.0,8383.0,0.0,0.0,46.91977611940299,0.1648,0.0361,0.0,0.0,23.666666666666668,23.666666666666668,23.666666666666668,22.333333333333336,22.833333333333332,22.666666666666668,21.166666666666668,18.666666666666668,12.347630394492985,12.457441860465126,11.898113485630066,123043.24883693192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-26,397.0,21.92,0.58,1.5,0.0,0.0,0.0,24.0,0.9132,0.9057,1.0,0.0,8695.0,5430.0,0.0,3280.0,49.59125475285171,0.1592,0.0354,0.0,0.0,22.5,22.5,22.333333333333336,22.0,22.0,21.0,21.0,22.0,12.133869467695169,11.264303539019968,12.188321123321124,120779.47832087408,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2026-03-27,361.0,22.33,1.17,0.33,0.0,0.17,0.0,24.0,0.9306,0.8407,0.9931,0.0069,8071.0,4830.0,3241.0,0.0,45.17350746268657,0.1718,0.0361,0.0547,0.0,23.166666666666668,22.416666666666668,22.833333333333332,22.75,22.333333333333336,21.583333333333336,20.916666666666668,22.666666666666668,13.632235993695375,12.493369565217385,12.958772660303632,131945.90595960847,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-03-28,323.0,22.75,1.0,0.25,0.0,0.0,0.0,24.0,0.9479,0.7656,1.0,0.0,7350.0,7350.0,0.0,0.0,40.38461538461539,0.1742,0.0353,0.0,0.0,23.5,23.166666666666668,23.000000000000004,23.333333333333336,22.083333333333332,22.166666666666668,21.0,23.750000000000004,13.808010544043348,12.392195767195767,12.451304796286744,130709.83666666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-29,360.0,22.33,1.67,0.0,0.0,0.0,0.0,24.0,0.9306,0.8377,1.0,0.0,8042.0,5040.0,3002.0,0.0,45.01119402985074,0.1788,0.0352,0.0534,0.0,23.083333333333336,22.666666666666668,22.0,22.416666666666668,22.0,22.416666666666668,21.0,23.083333333333336,13.361374527253751,12.703050847457625,12.770870356637227,130378.60749813479,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-03-30,382.0,22.25,0.83,0.5,0.0,0.0,0.42,24.0,0.9271,0.8843,0.9826,0.0,8489.0,4310.0,0.0,4179.0,47.69101123595506,0.1645,0.0354,0.0,0.0354,23.5,23.000000000000004,22.833333333333332,22.333333333333336,19.75,21.25,21.833333333333336,23.5,12.059201895275823,11.630398411501906,11.677637933646412,118839.18842030864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2026-03-31,394.0,21.58,1.5,0.0,0.0,0.0,0.92,24.0,0.8993,0.8859,0.9618,0.0,8505.0,6360.0,0.0,2145.0,49.25675675675676,0.1654,0.0356,0.0,0.0356,22.583333333333336,22.916666666666668,21.916666666666668,22.583333333333336,22.583333333333336,17.25,20.666666666666668,22.166666666666668,12.720972138797764,11.368937818177642,11.17953186467349,119658.29941211056,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2026-04-01,412.0,21.33,0.75,0.0,0.0,0.0,1.92,24.0,0.8889,0.9164,0.9201,0.0,8797.0,8797.0,0.0,0.0,51.544921875,0.1621,0.0363,0.0,0.0,22.416666666666668,17.166666666666668,22.0,22.250000000000004,22.083333333333332,21.583333333333336,20.416666666666668,22.75,11.949398558844004,11.071489723600285,11.160340137422736,115492.86597703763,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-02,411.0,22.75,1.25,0.0,0.0,0.0,0.0,24.0,0.9479,0.9743,1.0,0.0,9353.0,9353.0,0.0,0.0,51.39010989010989,0.1616,0.0357,0.0,0.0,23.583333333333332,23.416666666666668,23.000000000000004,21.75,22.0,22.0,22.666666666666668,23.583333333333332,11.782219221353738,10.484117647058815,10.455252821203764,110031.85806693038,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-03,401.0,22.5,1.0,0.17,0.0,0.33,0.0,24.0,0.9375,0.9395,0.9861,0.0139,9019.0,5869.0,0.0,3150.0,50.105555555555554,0.1656,0.0365,0.0,0.0367,23.000000000000004,22.833333333333332,21.75,22.833333333333332,22.666666666666668,22.0,21.916666666666668,23.000000000000004,11.972793867399457,11.222975091177153,11.375358812255556,115831.37010755074,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2026-04-04,342.0,21.0,3.0,0.0,0.0,0.0,0.0,24.0,0.875,0.7479,1.0,0.0,7180.0,7180.0,0.0,0.0,42.73809523809524,0.1815,0.036,0.0,0.0,22.250000000000004,21.75,19.333333333333336,20.750000000000004,21.166666666666668,20.25,19.75,22.75,14.859621477829174,12.807569620253187,14.341708613269867,143347.83788300838,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-05,375.0,20.83,3.17,0.0,0.0,0.0,0.0,24.0,0.8681,0.8135,1.0,0.0,7731.0,7310.0,500.0,0.0,42.791512915129154,0.1735,0.0362,0.0553,0.0,23.083333333333336,23.083333333333336,21.25,23.083333333333336,22.833333333333332,22.5,21.500000000000004,23.333333333333336,13.606608871516375,13.539875912408727,14.667656536298729,139251.64674686323,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-04-06,396.0,20.5,2.67,0.83,0.0,0.0,0.0,24.0,0.8542,0.8447,1.0,0.0,8109.0,4080.0,1670.0,2359.0,49.44512195121951,0.1823,0.0368,0.0551,0.0375,20.666666666666668,20.333333333333336,21.0,19.916666666666668,21.0,20.833333333333336,19.583333333333336,20.666666666666668,12.1485473289597,10.974750820748824,11.372146068567583,114958.8082994204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-07,492.0,10.17,0.0,0.0,0.0,0.0,13.83,24.0,0.4236,0.5216,0.4236,0.0,5007.0,5007.0,0.0,0.0,46.361111111111114,0.1693,0.0361,0.0,0.0,13.5,13.833333333333332,13.5,13.5,13.5,12.666666666666668,13.666666666666666,13.833333333333332,13.565929683369033,10.974750820748824,13.958844760992301,132731.3574995007,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-08,396.0,19.75,1.5,0.0,0.0,0.0,2.75,24.0,0.8229,0.814,0.8854,0.0,7814.0,3814.0,4000.0,0.0,49.455696202531634,0.1699,0.0351,0.0551,0.0,22.5,22.5,22.666666666666668,22.666666666666668,21.75,21.333333333333332,1.7499999999999991,22.833333333333332,12.022138722453539,10.974750820748824,11.313841895865767,114244.61044279499,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-04-09,371.0,20.08,0.92,0.0,0.0,0.0,3.0,24.0,0.8368,0.7758,0.875,0.0,7448.0,7448.0,0.0,0.0,46.35684647302905,0.1716,0.0363,0.0,0.0,23.333333333333336,22.333333333333336,22.583333333333336,23.5,22.833333333333332,22.916666666666668,0.0,23.166666666666668,12.053844998498048,11.265766423357656,14.788729965156792,124785.67568474756,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-10,341.0,19.17,0.58,1.25,0.0,0.0,3.0,24.0,0.7986,0.6805,0.875,0.0,6533.0,6533.0,0.0,0.0,42.60652173913043,0.1768,0.0356,0.0,0.0,22.0,21.833333333333336,21.833333333333336,21.833333333333336,21.833333333333336,22.0,0.0,22.0,13.715040895834113,12.408847973404981,14.600844465252223,135389.6702893005,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-11,316.0,20.0,1.0,0.0,0.0,0.0,3.0,24.0,0.8333,0.6588,0.875,0.0,6324.0,6324.0,0.0,0.0,39.525,0.1872,0.0367,0.0,0.0,23.25,22.833333333333332,23.000000000000004,22.0,23.000000000000004,22.583333333333336,0.0,23.333333333333336,14.99131300018268,16.675698393077848,15.9512124627354,148719.1978969007,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-12,357.0,20.67,0.33,0.0,0.0,0.0,3.0,24.0,0.8611,0.7692,0.875,0.0,7384.0,7384.0,0.0,0.0,44.66129032258063,0.1723,0.0367,0.0,0.0,23.666666666666668,23.666666666666668,24.0,23.666666666666668,23.5,23.000000000000004,0.0,23.833333333333336,13.075783649552356,12.946419597989937,13.779067934152565,129957.4104821235,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-13,482.0,17.33,1.33,4.5,0.0,0.0,0.83,24.0,0.7222,0.8702,0.9653,0.0,8354.0,5110.0,0.0,3244.0,54.720524017467255,0.1634,0.0362,0.0,0.038,22.0,21.833333333333336,21.833333333333336,21.666666666666668,22.0,21.666666666666668,0.0,21.666666666666668,11.648280482358198,10.974750820748824,10.111204195804191,107571.81080919321,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2026-04-14,413.0,19.0,1.83,0.0,0.0,0.17,3.0,24.0,0.7917,0.8175,0.8681,0.0069,7848.0,2640.0,3450.0,1758.0,51.63157894736842,0.1694,0.0358,0.0553,0.0375,22.0,21.916666666666668,21.583333333333336,21.916666666666668,21.833333333333336,21.500000000000004,0.0,21.25,11.677472984206151,10.974750820748824,11.144986361156572,110362.33409785932,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2026-04-15,424.0,19.83,0.5,0.0,0.0,0.67,3.0,24.0,0.8264,0.8766,0.8472,0.0278,8415.0,6430.0,580.0,1405.0,52.59375000000001,0.1574,0.0354,0.0548,0.0382,22.583333333333336,22.833333333333332,22.833333333333332,23.000000000000004,22.833333333333332,22.75,0.0,23.166666666666668,11.302748155546249,11.110889487870608,10.852059470631374,109081.78609625668,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2026-04-16,405.0,19.33,0.0,0.0,0.0,0.0,4.67,24.0,0.8056,0.8149,0.8056,0.0,7823.0,7823.0,0.0,0.0,50.57974137931035,0.1549,0.0359,0.0,0.0,22.166666666666668,22.166666666666668,22.166666666666668,22.0,22.0,22.0,0.0,22.166666666666668,12.119409919851318,11.013240093240118,11.343300131554216,115689.67550811711,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-17,425.0,20.83,0.17,0.0,0.0,0.0,3.0,24.0,0.8681,0.9216,0.875,0.0,8847.0,5040.0,780.0,0.0,53.081999999999994,0.1591,0.0353,0.0546,0.0349,23.833333333333336,23.833333333333336,23.833333333333336,23.750000000000004,23.750000000000004,23.833333333333336,0.0,23.833333333333336,11.14168968256971,10.115823157894736,11.039579022841338,109111.41533853284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-04-18,460.0,20.17,0.33,0.5,0.0,0.0,3.0,24.0,0.8403,0.9666,0.875,0.0,9279.0,0.0,4429.0,0.0,57.514462809917354,0.1556,0.0359,0.0553,0.0,23.750000000000004,23.750000000000004,19.166666666666668,23.666666666666668,23.666666666666668,23.666666666666668,0.0,23.666666666666668,10.582109129066106,10.83384729429206,10.823661971830989,108228.59564608255,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-04-19,384.0,17.08,2.08,1.83,0.0,0.0,3.0,24.0,0.7118,0.6833,0.875,0.0,6560.0,0.0,3750.0,0.0,47.99999999999999,0.1707,0.036,0.0554,0.0,22.583333333333336,22.75,22.583333333333336,20.000000000000004,13.416666666666664,12.333333333333332,0.0,23.000000000000004,12.042820858798317,10.768390804597711,11.2147342995169,113033.34268292681,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-04-20,452.0,20.33,0.67,0.0,0.0,0.0,3.0,24.0,0.8472,0.9577,0.875,0.0,9194.0,0.0,4384.0,0.0,56.52049180327868,0.1534,0.0363,0.0554,0.0,23.5,23.5,23.5,23.333333333333336,22.916666666666668,22.583333333333336,0.0,23.333333333333336,10.675407861600789,10.359399038461516,10.743576246334312,103754.11338916683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-21,418.0,20.25,0.75,0.0,0.0,0.0,3.0,24.0,0.8438,0.8808,0.875,0.0,8456.0,0.0,0.0,0.0,52.19753086419753,0.1655,0.0356,0.0,0.0,23.583333333333332,23.583333333333332,23.5,22.666666666666668,22.5,22.916666666666668,0.0,23.25,12.126198069022342,11.07254339863036,11.289460157480312,114932.64764664143,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-22,422.0,20.17,0.83,0.0,0.0,0.0,3.0,24.0,0.8403,0.8865,0.875,0.0,8510.0,0.0,0.0,0.0,52.74793388429752,0.1628,0.036,0.0,0.0,22.916666666666668,23.416666666666668,23.333333333333336,23.333333333333336,23.333333333333336,21.416666666666668,0.0,23.583333333333332,11.491145058807625,10.974750820748824,10.727439353099737,107250.01903642778,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-23,411.0,17.58,0.5,2.92,0.0,0.0,3.0,24.0,0.7326,0.7531,0.875,0.0,7230.0,0.0,0.0,0.0,51.398104265402836,0.1608,0.036,0.0,0.0,21.166666666666668,19.666666666666668,19.583333333333336,20.25,21.083333333333336,17.666666666666668,0.0,21.25,11.994742030890569,11.285989304812807,11.149331046312172,112543.63388658364,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-24,381.0,20.83,0.17,0.0,0.0,0.0,3.0,24.0,0.8681,0.8265,0.875,0.0,7934.0,4104.5,0.0,0.0,47.604,0.15689999999999998,0.0366,0.0,0.0,23.916666666666668,23.750000000000004,24.0,24.0,23.750000000000004,23.833333333333336,0.0,23.416666666666668,12.773419773095624,0.0,11.31772675736962,118462.57304008068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-25,404.0,22.25,0.92,0.0,0.0,0.0,0.83,24.0,0.9271,0.937,0.9653,0.0,8995.0,8995.0,0.0,0.0,50.53370786516854,0.1577,0.0366,0.0,0.0,23.083333333333336,23.25,23.25,22.250000000000004,23.5,22.166666666666668,17.833333333333336,22.666666666666668,12.120898174004555,0.0,11.376251615015503,114224.35341856586,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-26,405.0,23.67,0.33,0.0,0.0,0.0,0.0,24.0,0.9861,0.9991,1.0,0.0,9591.0,0.0,490.0,0.0,50.65669014084506,0.1557,0.0353,0.0554,0.0,23.666666666666668,23.666666666666668,23.5,23.5,23.666666666666668,23.666666666666668,23.833333333333336,23.833333333333336,12.101302460202605,11.242199999999983,11.263840236686395,113547.84125742884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2026-04-27,388.0,9.25,0.0,14.75,0.0,0.0,0.0,24.0,0.3854,0.374,1.0,0.0,3590.0,3590.0,0.0,0.0,48.513513513513516,0.1637,0.0362,0.0,0.0,9.75,9.166666666666666,6.999999999999999,9.500000000000002,9.500000000000002,9.75,9.583333333333334,9.75,11.504004650561942,11.367239635995965,10.853367346938674,108715.34526462395,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-28,444.0,6.42,0.0,17.58,0.0,0.0,0.0,24.0,0.2674,0.297,1.0,0.0,2851.0,0.0,0.0,0.0,55.53896103896101,0.1527,0.0344,0.0,0.0,6.416666666666668,6.416666666666668,6.416666666666668,6.416666666666668,6.416666666666668,6.416666666666668,6.416666666666668,6.416666666666668,11.07997193967029,10.974750820748824,11.2147342995169,102449.1325850579,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-29,437.0,16.0,0.0,8.0,0.0,0.0,0.0,24.0,0.6667,0.7278,1.0,0.0,6987.0,6987.0,0.0,0.0,54.5859375,0.1518,0.0372,0.0,0.0,18.333333333333332,18.25,15.416666666666668,16.083333333333332,13.583333333333336,15.166666666666666,13.666666666666666,17.500000000000004,11.301214445509748,10.851028806584367,11.2147342995169,106113.39902676399,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-30,414.0,7.83,0.0,16.17,0.0,0.0,0.0,24.0,0.3264,0.3376,1.0,0.0,3241.0,3241.0,0.0,0.0,51.71808510638298,0.1533,0.0367,0.0,0.0,7.333333333333331,7.333333333333331,8.000000000000002,8.000000000000002,8.000000000000002,8.000000000000002,8.000000000000002,8.000000000000002,11.086383119024068,10.809807692307622,11.2147342995169,103630.04165381049,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-01,420.0,9.25,0.0,14.75,0.0,0.0,0.0,24.0,0.3854,0.4049,1.0,0.0,3887.0,3887.0,0.0,0.0,52.52702702702702,0.1528,0.0361,0.0,0.0,9.500000000000002,9.500000000000002,9.500000000000002,9.500000000000002,9.0,9.333333333333336,8.000000000000002,9.666666666666668,11.549983611930514,10.358708133971296,0.0,108393.4003087214,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-02,431.0,10.92,0.0,13.08,0.0,0.0,0.0,24.0,0.4549,0.4905,1.0,0.0,4709.0,2790.0,1919.0,0.0,53.919847328244266,0.1533,0.036,0.0536,0.0,11.666666666666666,10.75,11.416666666666666,10.666666666666666,11.000000000000002,11.5,8.666666666666666,11.666666666666666,11.301239058770035,10.124307692307694,0.0,107134.8241664897,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-03,435.0,21.5,0.0,2.5,0.0,0.0,0.0,24.0,0.8958,0.9732,1.0,0.0,9343.0,5683.0,3660.0,0.0,54.31976744186046,0.1538,0.0372,0.0548,0.0,21.333333333333332,21.333333333333332,21.333333333333332,21.0,21.833333333333336,22.0,21.166666666666668,22.0,11.177462061896764,10.95490231669453,0.0,109803.20271861287,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-04,442.0,9.33,0.0,14.67,0.0,0.0,0.0,24.0,0.3889,0.4298,1.0,0.0,4126.0,0.0,4126.0,0.0,55.25892857142857,0.1569,0.0,0.0552,0.0,9.500000000000002,9.500000000000002,9.500000000000002,9.166666666666666,9.0,9.166666666666666,9.666666666666668,9.166666666666666,10.340159015901587,10.269662921348303,0.0,101793.51987396988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2026-05-05,466.0,10.33,0.0,13.67,0.0,0.0,0.0,24.0,0.4306,0.5011,1.0,0.0,4811.0,4811.0,0.0,0.0,58.19758064516129,0.1505,0.0358,0.0,0.0,10.5,10.5,10.5,10.333333333333334,10.083333333333336,10.083333333333336,10.333333333333334,10.333333333333334,10.560417429513,10.52,0.0,104760.20827270838,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-06,503.0,12.75,0.0,11.25,0.0,0.0,0.0,24.0,0.5313,0.6677,1.0,0.0,6410.0,2770.0,3640.0,0.0,62.843137254901976,0.145,0.0355,0.0549,0.0,12.666666666666664,12.666666666666664,12.666666666666664,12.666666666666664,13.000000000000002,13.000000000000002,12.666666666666664,12.666666666666664,9.967728415758591,9.801391941391946,0.0,96213.67831513262,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-05-07,519.0,16.17,0.0,7.83,0.0,0.0,0.0,24.0,0.6736,0.8745,1.0,0.0,8395.0,5700.0,2695.0,0.0,64.90979381443299,0.1459,0.0355,0.0549,0.0,16.333333333333336,16.333333333333336,16.333333333333336,16.166666666666668,16.166666666666668,16.000000000000004,16.333333333333336,15.666666666666664,9.490725287301514,9.61963207681704,0.0,92327.86146515784,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
